6.9568504481641252e-07 9.9999999982680072e+02 1.0132499999999997e+05 2.8520971255966990e-02 2.2636190024688355e-01 4.8056777158227466e-13 3.1247238479981313e-13 4.2038250502290347e-13 1.1629505812072154e-12 4.1187557642632877e-11 2.4266023809540839e-15 7.4511712845358291e-01
8.7459739661550670e-07 9.9999999978415769e+02 1.0132499999999997e+05 2.8520971255295100e-02 2.2636190023551983e-01 7.2362167252384822e-13 4.3732057093013883e-13 7.5210312755568818e-13 1.4530832096378435e-12 5.2232101641780474e-11 3.8536784615357751e-15 7.4511712845358291e-01
1.0535097484146008e-06 9.9999999974233276e+02 1.0132499999999996e+05 2.8520971254605763e-02 2.2636190022383448e-01 1.0021302717291835e-12 5.6983787189651680e-13 1.1989050285833258e-12 1.7418082090940340e-12 6.3458637631332951e-11 5.6210745440955390e-15 7.4511712845358291e-01
1.2324221002136949e-06 9.9999999970134024e+02 1.0132499999999994e+05 2.8520971253897506e-02 2.2636190021182867e-01 1.3111392143141421e-12 7.0880614579710428e-13 1.7670641105191089e-12 2.0299002604044811e-12 7.4866497068465994e-11 7.7343239859266156e-15 7.4511712845358291e-01
1.4113344520127891e-06 9.9999999966119117e+02 1.0132499999999996e+05 2.8520971253169183e-02 2.2636190019950278e-01 1.6465513126242379e-12 8.5349683465621227e-13 2.4617776359439944e-12 2.3179428391779825e-12 8.6455464413494156e-11 1.0198942971685281e-14 7.4511712845358291e-01
1.5902468038118833e-06 9.9999999962189474e+02 1.0132499999999996e+05 2.8520971252419869e-02 2.2636190018685659e-01 2.0049414744606073e-12 1.0032784572443604e-12 3.2876836586461018e-12 2.6063893829355946e-12 9.8225659670374596e-11 1.3020449162774185e-14 7.4511712845358291e-01
1.7691591556109775e-06 9.9999999958345973e+02 1.0132499999999999e+05 2.8520971251648770e-02 2.2636190017388938e-01 2.3834303609260682e-12 1.1575749607247302e-12 4.2489808002816215e-12 2.8956180765015895e-12 1.1017746426205935e-10 1.6204370526838539e-14 7.4511712845358291e-01
2.0850509369333215e-06 9.9999999951772907e+02 1.0132499999999996e+05 2.8520971250231980e-02 2.2636190015020688e-01 3.0937410601672532e-12 1.4396312084494903e-12 6.2880524510390304e-12 3.4091473711225274e-12 1.3172527806484731e-10 2.2727835983756991e-14 7.4511712845358291e-01
2.4009427182556658e-06 9.9999999945476338e+02 1.0132499999999997e+05 2.8520971248741544e-02 2.2636190012551191e-01 3.8488073383201311e-12 1.7323153709377990e-12 8.7789852232431080e-12 3.9276091119951197e-12 1.5384588597317193e-10 3.0429105229152664e-14 7.4511712845358291e-01
2.7168344995780101e-06 9.9999999939461543e+02 1.0132499999999999e+05 2.8520971247174311e-02 2.2636190009979379e-01 4.6406950364243661e-12 2.0342604240539317e-12 1.1737593933056438e-11 4.4522397570683135e-12 1.7654532811853671e-10 3.9339145754653652e-14 7.4511712845358291e-01
3.0327262809003543e-06 9.9999999933733818e+02 1.0132499999999999e+05 2.8520971245527587e-02 2.2636190007303941e-01 5.4639072057366800e-12 2.3445840492353798e-12 1.5177635122604401e-11 4.9839738169989542e-12 1.9983098481074944e-10 4.9489294802480658e-14 7.4511712845358291e-01
3.5574034465620085e-06 9.9999999924868848e+02 1.0132499999999996e+05 2.8520971242610698e-02 2.2636190002627224e-01 6.8899560873683967e-12 2.8768234756320858e-12 2.1989034599305021e-11 5.8846560777843055e-12 2.3982499365249468e-10 6.9174424172218277e-14 7.4511712845358291e-01
4.0820806122236623e-06 9.9999999916834850e+02 1.0132499999999996e+05 2.8520971239458480e-02 2.2636189997653103e-01 8.3799966660739166e-12 3.4286465800103182e-12 3.0216057174239895e-11 6.8093229894755771e-12 2.8150133799018674e-10 9.2517001813374938e-14 7.4511712845358291e-01
4.6067577778853164e-06 9.9999999909656674e+02 1.0132499999999996e+05 2.8520971236062412e-02 2.2636189992373404e-01 9.9279466220193447e-12 3.9992467839617528e-12 3.9907867868471101e-11 7.7596607167527521e-12 3.2490621538411306e-10 1.1966937517113687e-13 7.4511712845358291e-01
5.1314349435469706e-06 9.9999999903359446e+02 1.0132499999999994e+05 2.8520971232414569e-02 2.2636189986779520e-01 1.1530202197813065e-11 4.5882073598787381e-12 5.1112613675306822e-11 8.7369185398515314e-12 3.7008825976796737e-10 1.5078815135627795e-13 7.4511712845358291e-01
5.6561121092086248e-06 9.9999999897968996e+02 1.0132499999999994e+05 2.8520971228507018e-02 2.2636189980862501e-01 1.3184662714625907e-11 5.1953752090287156e-12 6.3878218109502023e-11 9.7422444761173199e-12 4.1709804958954568e-10 1.8603441362709757e-13 7.4511712845358291e-01
6.1807892748702789e-06 9.9999999893512143e+02 1.0132499999999997e+05 2.8520971224331591e-02 2.2636189974613036e-01 1.4890584052274597e-11 5.8208809426022308e-12 7.8252611301643653e-11 1.0776788219641738e-11 4.6598820736145158e-10 2.2557386656273279e-13 7.4511712845358291e-01
7.1227530056652304e-06 9.9999999887941681e+02 1.0132499999999994e+05 2.8520971216136802e-02 2.2636189962528061e-01 1.8083530948885056e-11 6.9910210342048841e-12 1.0825078562577479e-10 1.2710881450341313e-11 5.5865514856051250e-10 3.0787711265896524e-13 7.4511712845358291e-01
8.0647167364601818e-06 9.9999999885636510e+02 1.0132499999999999e+05 2.8520971207003150e-02 2.2636189949281266e-01 2.1449500119178392e-11 8.2242263955662525e-12 1.4388008821341301e-10 1.4748436185783599e-11 6.5789310304490513e-10 4.0559823482270343e-13 7.4511712845358291e-01
9.0066804672551340e-06 9.9999999886772537e+02 1.0132499999999997e+05 2.8520971196879456e-02 2.2636189934810327e-01 2.4997491612778035e-11 9.5239065040158952e-12 1.8544289700632141e-10 1.6895413498570490e-11 7.6405426931582647e-10 5.1981919735647570e-13 7.4511712845358291e-01
9.9486441980500863e-06 9.9999999891534242e+02 1.0132499999999996e+05 2.8520971185712781e-02 2.2636189919049515e-01 2.8736842145347390e-11 1.0893544633605910e-11 2.3325839771000521e-10 1.9157575662777110e-11 8.7751012941698466e-10 6.5168004882749908e-13 7.4511712845358291e-01
1.0890607928845039e-05 9.9999999900115574e+02 1.0132499999999996e+05 2.8520971173447634e-02 2.2636189901929682e-01 3.2676973889098585e-11 1.2336665217302315e-11 2.8766300609349479e-10 2.1540887105706634e-11 9.9865148351212847e-10 8.0238216346127343e-13 7.4511712845358291e-01
1.2354163132739441e-05 9.9999999921511642e+02 1.0132499999999996e+05 2.8520971152071743e-02 2.2636189872461415e-01 3.9221879621703708e-11 1.4733830652807215e-11 3.8610277430300588e-10 2.5499867470908937e-11 1.2030945425959984e-09 1.0769102931446147e-12 7.4511712845358291e-01
1.3817718336633842e-05 9.9999999953448298e+02 1.0132499999999994e+05 2.8520971127663705e-02 2.2636189839243048e-01 4.6319606248071737e-11 1.7333572559269204e-11 5.0272631474127476e-10 2.9793650983198200e-11 1.4287432780322580e-09 1.4050780858127466e-12 7.4511712845358291e-01
1.5281273540528243e-05 9.9999999996816314e+02 1.0132499999999996e+05 2.8520971099967197e-02 2.2636189801957632e-01 5.4017292713241167e-11 2.0153131440873221e-11 6.3907000155467505e-10 3.4450554364940258e-11 1.6773888816275975e-09 1.7923897601509727e-12 7.4511712845358291e-01
1.6744828744422643e-05 1.0000000005258252e+03 1.0132499999999996e+05 2.8520971068703962e-02 2.2636189760261277e-01 6.2366106094339032e-11 2.3211204933690040e-11 7.9680093336518010e-10 3.9501372351918747e-11 1.9509746616103813e-09 2.2448181111206661e-12 7.4511712845358291e-01
1.8208383948317044e-05 1.0000000012179567e+03 1.0132499999999997e+05 2.8520971033572186e-02 2.2636189713780830e-01 7.1421252131490733e-11 2.6528010478380639e-11 9.7772837870627268e-10 4.4979465454913636e-11 2.2516094409903737e-09 2.7688394558100708e-12 7.4511712845358291e-01
1.9671939152211445e-05 1.0000000020559321e+03 1.0132499999999994e+05 2.8520970994244579e-02 2.2636189662111522e-01 8.1242421258921404e-11 3.0125427714529858e-11 1.1838151132381713e-09 5.0920974926088631e-11 2.5815807093351240e-09 3.3714770588486644e-12 7.4511712845358291e-01
2.1135494356105846e-05 1.0000000030520887e+03 1.0132499999999996e+05 2.8520970950366133e-02 2.2636189604814375e-01 9.1894376173407544e-11 3.4027192468946996e-11 1.4171898576629039e-09 5.7365120003287460e-11 2.9433692483096408e-09 4.0603488338911838e-12 7.4511712845358291e-01
2.2599049560000247e-05 1.0000000042198087e+03 1.0132499999999996e+05 2.8520970901551736e-02 2.2636189541413274e-01 1.0344745965326667e-10 3.8259081618756319e-11 1.6801613324598942e-09 6.4354475851486999e-11 3.3396656099733056e-09 4.8437180287472037e-12 7.4511712845358291e-01
2.4062604763894647e-05 1.0000000055736085e+03 1.0132499999999997e+05 2.8520970847383642e-02 2.2636189471391788e-01 1.1597801947781063e-10 4.2849070000572104e-11 1.9752337631669154e-09 7.1935225797448693e-11 3.7733881379099908e-09 5.7305476254456148e-12 7.4511712845358291e-01
2.5526159967789048e-05 1.0000000071292336e+03 1.0132499999999996e+05 2.8520970787408770e-02 2.2636189394189740e-01 1.2956884618008380e-10 4.7827491569233887e-11 2.3051235747742913e-09 8.0157439985571249e-11 4.2477023136999171e-09 6.7305594581418899e-12 7.4511712845358291e-01
2.6989715171683449e-05 1.0000000089037625e+03 1.0132499999999996e+05 2.8520970721135713e-02 2.2636189309199528e-01 1.4430969619793263e-10 5.3227234852595743e-11 2.6727773029821717e-09 8.9075411884353150e-11 4.7660415728103569e-09 7.8542986164966784e-12 7.4511712845358291e-01
2.8453270375577850e-05 1.0000000109157198e+03 1.0132499999999997e+05 2.8520970648031444e-02 2.2636189215762120e-01 1.6029790782741136e-10 5.9083971667716413e-11 3.0813909800960544e-09 9.8748037901982393e-11 5.3321299011657070e-09 9.1132034414517693e-12 7.4511712845358291e-01
2.9916825579472251e-05 1.0000000131851994e+03 1.0132499999999994e+05 2.8520970567517779e-02 2.2636189113162697e-01 1.7763907619425960e-10 6.5436403344624323e-11 3.5344312481040339e-09 1.0923921576946900e-10 5.9500064433782959e-09 1.0519681468076683e-11 7.4511712845358291e-01
3.0936425581580464e-05 1.0000000149299451e+03 1.0132499999999994e+05 2.8520970506717369e-02 2.2636189035862170e-01 1.9058000201633122e-10 7.0176997524568581e-11 3.8782852185341578e-09 1.1706836212855753e-10 6.4133733738380077e-09 1.1593831324595211e-11 7.4511712845358291e-01
3.1956025583688681e-05 1.0000000168181035e+03 1.0132499999999994e+05 2.8520970441790618e-02 2.2636188953459485e-01 2.0427446914529621e-10 7.5193690338322569e-11 4.2468799899154455e-09 1.2535341808476555e-10 6.9055788468241464e-09 1.2750982228377523e-11 7.4511712845358291e-01
3.2975625585796899e-05 1.0000000188580308e+03 1.0132499999999996e+05 2.8520970372497120e-02 2.2636188865657375e-01 2.1876640222588133e-10 8.0502574900650064e-11 4.6416573167760196e-09 1.3412093149477304e-10 7.4283024914803566e-09 1.3996294884573718e-11 7.4511712845358291e-01
3.3995225587905116e-05 1.0000000210585669e+03 1.0132499999999996e+05 2.8520970298582554e-02 2.2636188772141377e-01 2.3410223890022331e-10 8.6120669877225170e-11 5.0641423965913183e-09 1.4339899405021740e-10 7.9833210347261530e-09 1.5335229175491312e-11 7.4511712845358291e-01
3.5014825590013333e-05 1.0000000234290652e+03 1.0132499999999997e+05 2.8520970219777803e-02 2.2636188672578791e-01 2.5033111205171350e-10 9.2065988611544988e-11 5.5159489420772656e-09 1.5321734685262355e-10 8.5725142468279806e-09 1.6773562476879613e-11 7.4511712845358291e-01
3.6034425592121550e-05 1.0000000259794245e+03 1.0132499999999996e+05 2.8520970135798039e-02 2.2636188566617535e-01 2.6750503780204243e-10 9.8357603131466454e-11 5.9987846793215167e-09 1.6360747490150242e-10 9.1978713567733273e-09 1.8317409347793221e-11 7.4511712845358291e-01
3.7054025594229767e-05 1.0000000287201212e+03 1.0132499999999994e+05 2.8520970046341826e-02 2.2636188453884989e-01 2.8567908357543668e-10 1.0501570223296848e-10 6.5144569701161306e-09 1.7460269788730984e-10 9.8614975729016107e-09 1.9973241652282264e-11 7.4511712845358291e-01
3.8829457283536914e-05 1.0000000339801669e+03 1.0132499999999994e+05 2.8520969876540292e-02 2.2636188240235100e-01 3.1988806697814787e-10 1.1754849250132328e-10 7.4965289699289519e-09 1.9529906111882931e-10 1.1115116683831608e-08 2.3144448480697397e-11 7.4511712845358291e-01
3.9960952906244231e-05 1.0000000376800199e+03 1.0132499999999996e+05 2.8520969758323671e-02 2.2636188091709408e-01 3.4351617285051647e-10 1.2620507034154495e-10 8.1823756431838265e-09 2.0959405084818223e-10 1.1983936957700208e-08 2.5371357538503775e-11 7.4511712845358291e-01
4.1092448528951548e-05 1.0000000416713945e+03 1.0132499999999996e+05 2.8520969631719378e-02 2.2636187932813348e-01 3.6867614985953866e-10 1.3542304951047089e-10 8.9185150730519740e-09 2.2481584652074721e-10 1.2911362539992120e-08 2.7771472923188434e-11 7.4511712845358291e-01
4.2223944151658865e-05 1.0000000459732105e+03 1.0132499999999996e+05 2.8520969496183091e-02 2.2636187762874091e-01 3.9546741612063921e-10 1.4523888865728551e-10 9.7082113195265921e-09 2.4102460612441695e-10 1.3901194244581269e-08 3.0356489522836355e-11 7.4511712845358291e-01
4.3355439774366182e-05 1.0000000506056122e+03 1.0132499999999994e+05 2.8520969351135274e-02 2.2636187581175304e-01 4.2399583328578118e-10 1.5569141281772759e-10 1.0554939634332962e-08 2.5828438577895107e-10 1.4957478518785078e-08 3.3138861085210469e-11 7.4511712845358291e-01
4.4486935397073499e-05 1.0000000555900408e+03 1.0132499999999997e+05 2.8520969195959082e-02 2.2636187386954562e-01 4.5437408713002720e-10 1.6682195231625745e-10 1.1462399012823584e-08 2.7666336544931727e-10 1.6084521996162992e-08 3.6131845554283693e-11 7.4511712845358291e-01
4.5618431019780816e-05 1.0000000609493267e+03 1.0132499999999996e+05 2.8520969029997737e-02 2.2636187179400089e-01 4.8672215964949530e-10 1.7867451689755565e-10 1.2434528069697827e-08 2.9623413910059763e-10 1.7286909888270216e-08 3.9349562491001504e-11 7.4511712845358291e-01
4.6749926642488133e-05 1.0000000667077862e+03 1.0132499999999996e+05 2.8520968852551714e-02 2.2636186957647314e-01 5.2116783561095306e-10 1.9129598352185942e-10 1.3475521799978006e-08 3.1707402517437951e-10 1.8569525410919718e-08 4.2807053818874107e-11 7.4511712845358291e-01
4.7881422265195450e-05 1.0000000728913178e+03 1.0132499999999997e+05 2.8520968662875998e-02 2.2636186720775467e-01 5.5784721134625968e-10 2.0473628385278887e-10 1.4589848111403184e-08 3.3926537293597699e-10 1.9937568950006505e-08 4.6520343823016891e-11 7.4511712845358291e-01
4.9778452485075067e-05 1.0000000842888511e+03 1.0132499999999994e+05 2.8520968315225995e-02 2.2636186286994756e-01 6.2475743027335274e-10 2.2925495061005339e-10 1.6635858137940968e-08 3.7974679565535359e-10 2.2438258751404484e-08 5.3367325796370506e-11 7.4511712845358291e-01
5.1675482704954684e-05 1.0000000971010273e+03 1.0132499999999996e+05 2.8520967926876722e-02 2.2636185802902001e-01 6.9910144005714660e-10 2.5649914902637087e-10 1.8925918759904406e-08 4.2472595656751281e-10 2.5223205514393377e-08 6.1069403682134634e-11 7.4511712845358291e-01
5.3027645398878396e-05 1.0000001071829043e+03 1.0132499999999997e+05 2.8520967622749319e-02 2.2636185424079058e-01 7.5708246778896202e-10 2.7774803200832009e-10 2.0722052645791195e-08 4.5980543528120539e-10 2.7399053890098455e-08 6.7134581475490280e-11 7.4511712845358291e-01
5.4379808092802108e-05 1.0000001181253052e+03 1.0132499999999997e+05 2.8520967293865669e-02 2.2636185014654772e-01 8.1958543039540275e-10 3.0065517696917809e-10 2.2666641116964541e-08 4.9762090479966635e-10 2.9747778871461763e-08 7.3722051128632770e-11 7.4511712845358291e-01
5.5731970786725820e-05 1.0000001299954012e+03 1.0132499999999994e+05 2.8520966938293878e-02 2.2636184572242177e-01 8.8696327753969906e-10 3.2535018829051131e-10 2.4771271914882627e-08 5.3838593821688061e-10 3.2282856517576960e-08 8.0873458388750015e-11 7.4511712845358291e-01
5.7883417933330699e-05 1.0000001509751964e+03 1.0132499999999996e+05 2.8520966312324932e-02 2.2636183793888309e-01 1.0051680293585819e-09 3.6867713549664169e-10 2.8481074896267627e-08 6.0990274232716144e-10 3.6736859300989271e-08 9.3526800862956420e-11 7.4511712845358291e-01
5.9244919731183917e-05 1.0000001657052347e+03 1.0132499999999994e+05 2.8520965874383821e-02 2.2636183249648217e-01 1.0876087619816834e-09 3.9889742037875605e-10 3.1079481414645002e-08 6.5978173096364590e-10 3.9847360852178939e-08 1.0242075316140901e-10 7.4511712845358291e-01
6.0606421529037135e-05 1.0000001816679362e+03 1.0132499999999994e+05 2.8520965400984415e-02 2.2636182661585280e-01 1.1765267404596957e-09 4.3149421982808065e-10 3.3890539297963385e-08 7.1357991423388627e-10 4.3205371754776717e-08 1.1206778311009248e-10 7.4511712845358291e-01
6.1967923326890353e-05 1.0000001989602620e+03 1.0132499999999994e+05 2.8520964889338755e-02 2.2636182026255985e-01 1.2724313753090803e-09 4.6665478916856269e-10 3.6930974594931663e-08 7.7160556529112826e-10 4.6830323843772589e-08 1.2252815752730226e-10 7.4511712845358291e-01
6.4152521899358045e-05 1.0000002297507647e+03 1.0132499999999996e+05 2.8520963980818652e-02 2.2636180898635525e-01 1.4423104435336954e-09 5.2894225136970762e-10 4.2334648621237788e-08 8.7438913738520424e-10 5.3257775375219843e-08 1.4117720790233746e-10 7.4511712845358291e-01
6.5462988258786171e-05 1.0000002501902146e+03 1.0132499999999997e+05 2.8520963379187615e-02 2.2636180152223859e-01 1.5545625047541954e-09 5.7010480087690689e-10 4.5915849675065195e-08 9.4230664443363675e-10 5.7508594878654532e-08 1.5357223141298537e-10 7.4511712845358291e-01
6.6773454618214296e-05 1.0000002722434832e+03 1.0132499999999996e+05 2.8520962731141790e-02 2.2636179348461655e-01 1.6752940497523874e-09 6.1438072899319562e-10 4.9775449461485620e-08 1.0153551126321514e-09 6.2083220632370808e-08 1.6695861311187820e-10 7.4511712845358291e-01
6.8083920977642421e-05 1.0000002960326722e+03 1.0132499999999996e+05 2.8520962033171612e-02 2.2636178483016170e-01 1.8051464474680165e-09 6.6200614721219990e-10 5.3934509550087553e-08 1.0939227125952779e-09 6.7006086245228074e-08 1.8141251740186499e-10 7.4511712845358291e-01
6.9821789665824749e-05 1.0000003304841031e+03 1.0132499999999994e+05 2.8520961024062392e-02 2.2636177232150842e-01 1.9926047935617698e-09 7.3076785818192715e-10 5.9950902155655903e-08 1.2073460112632320e-09 7.4116857126571258e-08 2.0236817445739538e-10 7.4511712845358291e-01
7.1025665312336112e-05 1.0000003564499688e+03 1.0132499999999997e+05 2.8520960264624154e-02 2.2636176291026117e-01 2.1334977508006565e-09 7.8245542306106434e-10 6.4480954742494085e-08 1.2925953209876492e-09 7.9463848952773887e-08 2.1817944136201732e-10 7.4511712845358291e-01
7.2229540958847476e-05 1.0000003842720179e+03 1.0132499999999994e+05 2.8520959451811722e-02 2.2636175283970711e-01 2.2841426492862750e-09 8.3772675893677399e-10 6.9331205280077363e-08 1.3837459444131380e-09 8.5182941334432100e-08 2.3513615635032981e-10 7.4511712845358291e-01
7.3433416605358839e-05 1.0000004140789906e+03 1.0132499999999994e+05 2.8520958581926336e-02 2.2636174206420986e-01 2.4452155685622305e-09 8.9683120815258279e-10 7.4523858814548348e-08 1.4812071140020264e-09 9.1299849061097306e-08 2.5331897744357848e-10 7.4511712845358291e-01
7.4637292251870203e-05 1.0000004460085869e+03 1.0132499999999996e+05 2.8520957651012282e-02 2.2636173053497016e-01 2.6174395954143972e-09 9.6003557567778989e-10 8.0082665258492835e-08 1.5854165299203261e-09 9.7842063262721364e-08 2.7281427482899326e-10 7.4511712845358291e-01
7.5841167898381566e-05 1.0000004802080891e+03 1.0132499999999993e+05 2.8520956654839082e-02 2.2636171819980769e-01 2.8015880856701099e-09 1.0276253606679869e-09 8.6033026772782451e-08 1.6968423383682020e-09 1.0483897309078266e-07 2.9371454210941502e-10 7.4511712845358291e-01
7.7045043544892930e-05 1.0000005168350399e+03 1.0132499999999996e+05 2.8520955588882149e-02 2.2636170500292416e-01 2.9984882095995153e-09 1.0999060951250112e-09 9.2402114512051837e-08 1.8159852824632317e-09 1.1232199772689735e-07 3.1611884562887545e-10 7.4511712845358291e-01
7.8248919191404293e-05 1.0000005560579679e+03 1.0132499999999993e+05 2.8520954448302060e-02 2.2636169088464994e-01 3.2090247501626907e-09 1.1772047805608700e-09 9.9218993657943123e-08 1.9433810055259671e-09 1.2032472747714732e-07 3.4013330796743531e-10 7.4511712845358291e-01
7.9452794837915657e-05 1.0000005980571597e+03 1.0132499999999997e+05 2.8520953227922530e-02 2.2636167578117461e-01 3.4341441454289300e-09 1.2598714216715461e-09 1.0651475649849421e-07 2.0796025023773350e-09 1.2888307362483347e-07 3.6587162509510101e-10 7.4511712845358291e-01
8.0656670484427020e-05 1.0000006430254863e+03 1.0132499999999996e+05 2.8520951922206852e-02 2.2636165962425939e-01 3.6748588071287615e-09 1.3482806687986429e-09 1.1432266466383793e-07 2.2252627393032261e-09 1.3803542821130086e-07 3.9345562210354287e-10 7.4511712845358291e-01
8.1860546130938384e-05 1.0000006911692892e+03 1.0132499999999996e+05 2.8520950525232642e-02 2.2636164234092868e-01 3.9322517555380611e-09 1.4428335845433924e-09 1.2267830183543147e-07 2.3810174669086935e-09 1.4782283514131551e-07 4.2301585332171800e-10 7.4511712845358291e-01
8.3064421777449748e-05 1.0000007427093324e+03 1.0132499999999994e+05 2.8520949030664718e-02 2.2636162385313946e-01 4.2074815956674932e-09 1.5439595453723105e-09 1.3161973772316230e-07 2.5475682403263862e-09 1.5828917341689348e-07 4.5469225062997714e-10 7.4511712845358291e-01
8.4268297423961111e-05 1.0000007978818236e+03 1.0132499999999996e+05 2.8520947431726045e-02 2.2636160407742745e-01 4.5017878506704040e-09 1.6521182855384249e-09 1.4118770384329845e-07 2.7256656565583325e-09 1.6948135299341150e-07 4.8863482286861797e-10 7.4511712845358291e-01
8.5472173070472475e-05 1.0000008569395075e+03 1.0132499999999997e+05 2.8520945721166643e-02 2.2636158292452849e-01 4.8164966741488136e-09 1.7678020930507668e-09 1.5142578184449740e-07 2.9161128227516034e-09 1.8144952396780160e-07 5.2500441026421570e-10 7.4511712845358291e-01
8.6676048716983838e-05 1.0000009201528388e+03 1.0132499999999997e+05 2.8520943891230253e-02 2.2636156029897345e-01 5.1530269724021092e-09 1.8915381689076813e-09 1.6238060541620102e-07 3.1197690744963016e-09 1.9424730012292990e-07 5.6397349895262034e-10 7.4511712845358291e-01
8.7879924363495202e-05 1.0000009878112410e+03 1.0132499999999996e+05 2.8520941933618604e-02 2.2636153609865431e-01 5.5128969709276047e-09 2.0238911697437930e-09 1.7410207691965548e-07 3.3375539648914761e-09 2.0793199792181860e-07 6.0572710160772493e-10 7.4511712845358291e-01
8.9083800010006565e-05 1.0000010602244562e+03 1.0132499999999994e+05 2.8520939839453099e-02 2.2636151021435952e-01 5.8977312590121217e-09 2.1654659419886039e-09 1.8664359986324067e-07 3.5704515451995159e-09 2.2256489202080036e-07 6.5046370994148362e-10 7.4511712845358291e-01
9.0287675656517929e-05 1.0000011377239960e+03 1.0132499999999996e+05 2.8520937599233739e-02 2.2636148252927635e-01 6.3092683469574394e-09 2.3169104659855041e-09 2.0006232837761884e-07 3.8195149581987550e-09 2.3821148837850431e-07 6.9839632533505639e-10 7.4511712845358291e-01
9.1491551303029292e-05 1.0000012206646966e+03 1.0132499999999997e+05 2.8520935202795052e-02 2.2636145291845805e-01 6.7493687741171479e-09 2.4789190291022737e-09 2.1441943497844026e-07 4.0858713678440416e-09 2.5494181613950204e-07 7.4975357472680274e-10 7.4511712845358291e-01
9.2695426949540656e-05 1.0000013094263909e+03 1.0132499999999996e+05 2.8520932639258832e-02 2.2636142124825287e-01 7.2200238105716383e-09 2.6522356450741372e-09 2.2978039805530924e-07 4.3707272517384415e-09 2.7283073959543983e-07 8.0478091977206227e-10 7.4511712845358291e-01
9.3899302596052019e-05 1.0000014044157034e+03 1.0132499999999996e+05 2.8520929896983432e-02 2.2636138737569267e-01 7.7233647990840211e-09 2.8376577404878204e-09 2.4621531064516427e-07 4.6753740850087839e-09 2.9195829161935411e-07 8.6374196808967678e-10 7.4511712845358291e-01
9.5103178242563383e-05 1.0000015060679793e+03 1.0132499999999994e+05 2.8520926963509333e-02 2.2636135114783776e-01 8.2616731871550926e-09 3.0360401337393892e-09 2.6379921216372635e-07 5.0011944462151594e-09 3.1241003003907747e-07 9.2691989634681298e-10 7.4511712845358291e-01
9.6307053889074746e-05 1.0000016148493582e+03 1.0132499999999996e+05 2.8520923825500710e-02 2.2636131240107463e-01 8.8373913029336513e-09 3.2482993262205623e-09 2.8261244489627302e-07 5.3496685785159185e-09 3.3427741852491066e-07 9.9461899555820525e-10 7.4511712845358291e-01
